No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
23049,2015,10,17,8,261.0,269.0,2.0,105.0,2300.0,4.0,13.3,1010.0,12.4,0.0,NW,0.0,Gucheng
23050,2015,10,17,9,297.0,299.0,5.0,106.0,2300.0,13.0,15.6,1010.0,12.5,0.0,SSW,0.5,Gucheng
23051,2015,10,17,10,316.0,316.0,10.0,88.0,2100.0,45.0,18.2,1009.9,11.5,0.0,NE,0.8,Gucheng
23052,2015,10,17,11,303.0,303.0,19.0,76.0,2000.0,73.0,19.6,1009.4,11.6,0.0,ENE,0.8,Gucheng
23053,2015,10,17,12,313.0,313.0,24.0,81.0,2100.0,97.0,21.5,1008.8,11.5,0.0,ENE,0.7,Gucheng
23054,2015,10,17,13,306.0,306.0,29.0,70.0,2000.0,136.0,22.1,1008.5,11.2,0.0,E,1.0,Gucheng
23055,2015,10,17,14,313.0,313.0,33.0,76.0,2000.0,152.0,21.8,1007.9,10.9,0.0,ENE,0.7,Gucheng
23056,2015,10,17,15,320.0,320.0,35.0,90.0,2100.0,149.0,21.8,1008.0,12.4,0.0,N,0.4,Gucheng
23057,2015,10,17,16,318.0,318.0,34.0,104.0,2100.0,141.0,22.0,1008.2,12.0,0.0,SE,0.1,Gucheng
23058,2015,10,17,17,323.0,323.0,30.0,119.0,2300.0,122.0,20.4,1008.5,13.1,0.0,NE,0.1,Gucheng
23059,2015,10,17,18,338.0,358.0,21.0,162.0,2700.0,57.0,18.2,1009.1,13.1,0.0,NW,0.2,Gucheng
23060,2015,10,17,19,381.0,450.0,12.0,162.0,3700.0,9.0,16.6,1009.9,12.9,0.0,NW,0.2,Gucheng
23061,2015,10,17,20,368.0,422.0,8.0,162.0,3500.0,3.0,15.4,1010.6,12.5,0.0,NW,0.1,Gucheng
23062,2015,10,17,21,378.0,417.0,6.0,162.0,3300.0,2.0,14.7,1011.3,12.2,0.0,NNW,0.5,Gucheng
23063,2015,10,17,22,343.0,343.0,4.0,129.0,2500.0,6.0,14.5,1011.8,12.0,0.0,WSW,0.4,Gucheng
23064,2015,10,17,23,321.0,321.0,4.0,119.0,2300.0,5.0,13.5,1012.2,11.7,0.0,SSE,0.7,Gucheng
23065,2015,10,18,0,317.0,317.0,2.0,119.0,2700.0,2.0,14.0,1012.7,10.6,0.0,NE,0.6,Gucheng
23066,2015,10,18,1,149.0,149.0,3.0,80.0,1200.0,7.0,16.7,1013.6,6.2,0.0,NE,0.6,Gucheng
23067,2015,10,18,2,44.0,44.0,5.0,38.0,500.0,25.0,17.7,1014.0,2.0,0.0,NNE,0.7,Gucheng
23068,2015,10,18,3,28.0,28.0,10.0,28.0,500.0,29.0,17.5,1014.6,2.6,0.0,NNE,1.0,Gucheng
23069,2015,10,18,4,20.0,20.0,5.0,20.0,400.0,36.0,17.0,1015.0,2.2,0.0,NNW,0.9,Gucheng
23070,2015,10,18,5,16.0,16.0,3.0,13.0,300.0,43.0,16.6,1015.9,1.5,0.0,N,1.2,Gucheng
23071,2015,10,18,6,20.0,20.0,2.0,19.0,300.0,38.0,15.4,1017.0,2.2,0.0,ENE,0.6,Gucheng
23072,2015,10,18,7,15.0,15.0,2.0,41.0,400.0,16.0,14.7,1017.9,1.6,0.0,NE,0.5,Gucheng
23073,2015,10,18,8,19.0,19.0,2.0,43.0,400.0,16.0,15.9,1018.8,3.3,0.0,NW,0.0,Gucheng
23074,2015,10,18,9,23.0,23.0,3.0,42.0,500.0,19.0,17.6,1019.3,2.7,0.0,E,1.0,Gucheng
23075,2015,10,18,10,18.0,18.0,2.0,32.0,400.0,31.0,18.3,1019.5,1.3,0.0,NE,0.7,Gucheng
23076,2015,10,18,11,22.0,22.0,2.0,24.0,400.0,41.0,18.4,1019.0,1.4,0.0,SE,1.9,Gucheng
23077,2015,10,18,12,22.0,29.0,2.0,23.0,400.0,47.0,19.4,1018.1,2.7,0.0,S,1.0,Gucheng
23078,2015,10,18,13,76.0,202.0,10.0,44.0,1000.0,46.0,18.3,1017.2,7.1,0.0,SSW,1.9,Gucheng
23079,2015,10,18,14,72.0,72.0,10.0,38.0,1000.0,52.0,18.5,1016.5,5.7,0.0,S,2.2,Gucheng
23080,2015,10,18,15,47.0,47.0,10.0,32.0,900.0,51.0,18.4,1015.8,5.2,0.0,S,2.2,Gucheng
23081,2015,10,18,16,40.0,60.0,9.0,34.0,1000.0,47.0,17.5,1015.6,4.8,0.0,S,2.4,Gucheng
23082,2015,10,18,17,41.0,63.0,11.0,44.0,1200.0,32.0,16.8,1015.6,3.8,0.0,S,2.0,Gucheng
23083,2015,10,18,18,39.0,68.0,15.0,44.0,1300.0,31.0,15.9,1015.5,3.3,0.0,SSW,2.4,Gucheng
23084,2015,10,18,19,44.0,93.0,16.0,59.0,1300.0,16.0,15.4,1015.7,2.5,0.0,SSW,2.4,Gucheng
23085,2015,10,18,20,62.0,170.0,14.0,69.0,1400.0,5.0,14.4,1015.8,5.2,0.0,SSW,1.1,Gucheng
23086,2015,10,18,21,44.0,134.0,5.0,49.0,700.0,11.0,13.8,1015.8,5.2,0.0,SSW,2.1,Gucheng
23087,2015,10,18,22,34.0,62.0,4.0,40.0,500.0,21.0,13.1,1015.8,3.7,0.0,SW,2.1,Gucheng
23088,2015,10,18,23,35.0,99.0,5.0,46.0,500.0,16.0,12.7,1015.0,3.9,0.0,SW,1.5,Gucheng
23089,2015,10,19,0,37.0,97.0,5.0,46.0,600.0,19.0,12.4,1014.3,4.8,0.0,SW,1.0,Gucheng
23090,2015,10,19,1,30.0,80.0,4.0,40.0,400.0,21.0,12.0,1013.6,5.4,0.0,WSW,1.0,Gucheng
23091,2015,10,19,2,24.0,66.0,3.0,47.0,400.0,13.0,11.3,1012.8,6.0,0.0,W,0.6,Gucheng
23092,2015,10,19,3,26.0,76.0,2.0,68.0,300.0,3.0,11.2,1011.9,6.5,0.0,NW,0.0,Gucheng
23093,2015,10,19,4,34.0,82.0,2.0,65.0,300.0,10.0,10.6,1011.2,6.7,0.0,NW,0.4,Gucheng
23094,2015,10,19,5,31.0,69.0,2.0,63.0,400.0,2.0,9.9,1010.8,7.1,0.0,NW,0.0,Gucheng
23095,2015,10,19,6,33.0,69.0,3.0,61.0,600.0,2.0,9.0,1010.7,6.8,0.0,NW,0.0,Gucheng
23096,2015,10,19,7,37.0,52.0,2.0,51.0,800.0,3.0,8.6,1010.4,6.6,0.0,W,0.5,Gucheng
23097,2015,10,19,8,41.0,104.0,3.0,49.0,900.0,4.0,11.1,1010.7,7.0,0.0,SSE,0.7,Gucheng
23098,2015,10,19,9,47.0,115.0,4.0,49.0,800.0,9.0,13.4,1010.8,6.9,0.0,SE,0.8,Gucheng
23099,2015,10,19,10,44.0,77.0,9.0,36.0,500.0,28.0,14.9,1010.3,5.9,0.0,ESE,1.0,Gucheng
23100,2015,10,19,11,43.0,116.0,8.0,40.0,500.0,36.0,16.1,1009.4,6.5,0.0,S,1.1,Gucheng
23101,2015,10,19,12,49.0,111.0,9.0,37.0,500.0,41.0,16.9,1008.0,6.7,0.0,S,1.5,Gucheng
23102,2015,10,19,13,55.0,117.0,9.0,34.0,500.0,53.0,17.6,1006.9,7.3,0.0,SSE,2.1,Gucheng
23103,2015,10,19,14,61.0,123.0,9.0,34.0,600.0,67.0,18.9,1006.1,7.3,0.0,SSW,1.2,Gucheng
23104,2015,10,19,15,60.0,99.0,7.0,38.0,600.0,95.0,19.6,1005.5,8.0,0.0,SSW,1.0,Gucheng
23105,2015,10,19,16,60.0,160.0,9.0,45.0,700.0,140.0,18.8,1005.2,8.4,0.0,SSW,1.2,Gucheng
23106,2015,10,19,17,89.0,195.0,7.0,54.0,800.0,87.0,17.7,1005.3,8.5,0.0,SW,0.8,Gucheng
23107,2015,10,19,18,88.0,189.0,5.0,60.0,800.0,55.0,15.9,1005.7,9.1,0.0,NE,0.1,Gucheng
23108,2015,10,19,19,104.0,197.0,3.0,86.0,1100.0,21.0,14.4,1006.8,9.8,0.0,NW,0.0,Gucheng
23109,2015,10,19,20,120.0,214.0,3.0,105.0,1700.0,3.0,13.1,1007.4,9.5,0.0,NW,0.2,Gucheng
23110,2015,10,19,21,135.0,236.0,3.0,94.0,1400.0,2.0,12.5,1007.9,9.5,0.0,NW,0.0,Gucheng
23111,2015,10,19,22,109.0,184.0,2.0,90.0,1300.0,2.0,12.1,1008.4,9.7,0.0,NW,0.0,Gucheng
23112,2015,10,19,23,104.0,201.0,2.0,85.0,1400.0,2.0,11.7,1008.5,9.6,0.0,NW,0.0,Gucheng
23113,2015,10,20,0,101.0,162.0,2.0,79.0,1300.0,2.0,11.2,1008.3,9.5,0.0,NW,0.4,Gucheng
23114,2015,10,20,1,94.0,143.0,2.0,73.0,1000.0,2.0,10.8,1008.3,9.1,0.0,NW,0.4,Gucheng
23115,2015,10,20,2,89.0,129.0,2.0,70.0,1000.0,2.0,10.7,1008.5,9.3,0.0,NW,0.0,Gucheng
23116,2015,10,20,3,94.0,133.0,2.0,74.0,1200.0,2.0,10.7,1008.8,9.0,0.0,NW,0.1,Gucheng
23117,2015,10,20,4,88.0,133.0,2.0,71.0,1100.0,2.0,10.7,1009.1,9.0,0.0,WNW,0.5,Gucheng
23118,2015,10,20,5,87.0,122.0,2.0,62.0,1000.0,2.0,11.0,1009.5,9.1,0.0,ENE,0.4,Gucheng
23119,2015,10,20,6,86.0,130.0,2.0,67.0,1000.0,2.0,11.8,1010.4,9.5,0.0,NW,0.0,Gucheng
23120,2015,10,20,7,88.0,130.0,2.0,70.0,900.0,2.0,12.3,1011.3,9.5,0.0,NW,0.2,Gucheng
23121,2015,10,20,8,94.0,144.0,2.0,69.0,1200.0,2.0,12.8,1011.8,9.6,0.0,W,0.9,Gucheng
23122,2015,10,20,9,104.0,183.0,3.0,67.0,1500.0,2.0,13.8,1012.3,9.8,0.0,WSW,1.2,Gucheng
23123,2015,10,20,10,106.0,161.0,4.0,74.0,1800.0,2.0,13.5,1012.3,10.1,0.0,NW,0.7,Gucheng
23124,2015,10,20,11,103.0,115.0,4.0,74.0,1900.0,2.0,13.8,1012.3,9.0,0.0,NE,0.9,Gucheng
23125,2015,10,20,12,101.0,102.0,4.0,78.0,2300.0,3.0,13.3,1011.8,8.8,0.0,ENE,0.6,Gucheng
23126,2015,10,20,13,89.0,97.0,2.0,74.0,2200.0,3.0,12.0,1011.0,9.4,0.0,E,0.8,Gucheng
23127,2015,10,20,14,81.0,87.0,2.0,68.0,1900.0,3.0,11.4,1010.2,9.8,0.3,NNE,0.6,Gucheng
23128,2015,10,20,15,81.0,88.0,2.0,69.0,1900.0,2.0,11.1,1009.6,9.2,0.0,WNW,0.6,Gucheng
23129,2015,10,20,16,65.0,93.0,2.0,61.0,1500.0,4.0,11.2,1009.2,6.3,0.0,NE,0.6,Gucheng
23130,2015,10,20,17,54.0,103.0,3.0,66.0,1500.0,2.0,11.6,1009.6,5.5,0.0,NW,0.0,Gucheng
23131,2015,10,20,18,60.0,124.0,3.0,67.0,1700.0,2.0,11.9,1009.9,6.2,0.0,N,0.7,Gucheng
23132,2015,10,20,19,76.0,144.0,5.0,66.0,1500.0,2.0,11.8,1010.3,7.1,0.0,NW,0.7,Gucheng
23133,2015,10,20,20,51.0,114.0,9.0,54.0,1400.0,16.0,12.6,1010.7,5.0,0.0,NNE,0.7,Gucheng
23134,2015,10,20,21,47.0,97.0,11.0,47.0,1400.0,23.0,12.2,1011.0,5.8,0.0,NNW,0.6,Gucheng
23135,2015,10,20,22,58.0,98.0,8.0,47.0,1400.0,18.0,12.0,1011.5,5.8,0.0,N,0.9,Gucheng
23136,2015,10,20,23,54.0,83.0,5.0,49.0,1400.0,13.0,11.7,1011.8,6.6,0.0,ENE,0.8,Gucheng
23137,2015,10,21,0,58.0,76.0,5.0,44.0,1300.0,17.0,11.4,1012.0,6.7,0.0,NE,0.7,Gucheng
23138,2015,10,21,1,65.0,70.0,4.0,37.0,1100.0,18.0,11.0,1012.0,7.7,0.0,NE,0.5,Gucheng
23139,2015,10,21,2,62.0,62.0,4.0,33.0,1100.0,10.0,10.8,1012.1,7.8,0.0,NNE,0.4,Gucheng
23140,2015,10,21,3,61.0,61.0,2.0,40.0,900.0,9.0,10.8,1012.3,8.0,0.0,NE,0.7,Gucheng
23141,2015,10,21,4,55.0,55.0,2.0,33.0,700.0,27.0,10.3,1012.5,8.7,0.1,NE,0.7,Gucheng
23142,2015,10,21,5,42.0,42.0,2.0,37.0,900.0,16.0,10.2,1012.9,9.0,0.2,ENE,0.4,Gucheng
23143,2015,10,21,6,42.0,42.0,2.0,40.0,1100.0,12.0,10.1,1013.8,8.9,0.2,NNE,0.9,Gucheng
23144,2015,10,21,7,44.0,44.0,2.0,35.0,900.0,22.0,10.1,1014.4,9.0,0.3,NE,0.7,Gucheng
23145,2015,10,21,8,40.0,40.0,2.0,38.0,900.0,15.0,10.1,1015.9,8.9,0.1,NNE,0.8,Gucheng
23146,2015,10,21,9,39.0,39.0,2.0,39.0,800.0,15.0,9.9,1016.7,8.5,0.0,NE,0.6,Gucheng
23147,2015,10,21,10,40.0,40.0,2.0,37.0,800.0,16.0,10.1,1017.1,9.0,0.2,ENE,0.4,Gucheng
23148,2015,10,21,11,42.0,42.0,2.0,43.0,900.0,9.0,10.4,1017.4,9.2,0.0,E,0.8,Gucheng
23149,2015,10,21,12,45.0,45.0,2.0,45.0,900.0,9.0,10.9,1017.5,9.0,0.0,NNE,0.6,Gucheng
23150,2015,10,21,13,45.0,45.0,2.0,48.0,900.0,10.0,11.3,1017.1,8.9,0.0,NE,0.5,Gucheng
23151,2015,10,21,14,41.0,41.0,2.0,46.0,800.0,12.0,11.4,1017.0,8.6,0.0,E,0.5,Gucheng
23152,2015,10,21,15,45.0,45.0,2.0,50.0,900.0,7.0,11.4,1016.9,8.6,0.0,E,0.0,Gucheng
23153,2015,10,21,16,44.0,48.0,2.0,50.0,900.0,7.0,11.4,1017.5,8.6,0.0,E,0.2,Gucheng
23154,2015,10,21,17,39.0,46.0,2.0,49.0,900.0,7.0,11.4,1017.8,8.1,0.0,NE,0.1,Gucheng
23155,2015,10,21,18,41.0,49.0,2.0,59.0,900.0,2.0,11.2,1018.0,8.6,0.0,NW,0.0,Gucheng
23156,2015,10,21,19,48.0,73.0,2.0,58.0,1000.0,3.0,11.0,1018.1,8.0,0.0,W,0.5,Gucheng
23157,2015,10,21,20,71.0,98.0,2.0,53.0,1100.0,2.0,11.0,1018.4,8.2,0.0,S,0.4,Gucheng
23158,2015,10,21,21,92.0,128.0,2.0,53.0,1300.0,2.0,11.2,1018.8,8.9,0.0,WSW,0.5,Gucheng
23159,2015,10,21,22,92.0,119.0,2.0,53.0,1200.0,2.0,11.1,1018.4,9.2,0.0,SW,0.5,Gucheng
23160,2015,10,21,23,83.0,109.0,2.0,51.0,1200.0,2.0,11.0,1018.4,9.1,0.0,E,0.5,Gucheng
23161,2015,10,22,0,82.0,127.0,2.0,50.0,1200.0,2.0,11.0,1017.9,9.1,0.0,NW,0.2,Gucheng
23162,2015,10,22,1,79.0,104.0,2.0,54.0,1200.0,2.0,10.8,1017.6,9.4,0.1,NE,0.0,Gucheng
23163,2015,10,22,2,60.0,70.0,2.0,37.0,1000.0,2.0,10.7,1017.6,9.5,0.5,NE,0.2,Gucheng
23164,2015,10,22,3,37.0,37.0,2.0,35.0,700.0,2.0,10.1,1017.8,8.9,2.6,WNW,0.5,Gucheng
23165,2015,10,22,4,32.0,32.0,2.0,37.0,600.0,8.0,9.2,1017.7,8.0,3.0,SW,0.2,Gucheng
23166,2015,10,22,5,25.0,25.0,2.0,31.0,500.0,22.0,9.0,1018.1,7.8,1.3,NNW,0.9,Gucheng
23167,2015,10,22,6,29.0,29.0,2.0,40.0,600.0,13.0,9.0,1018.1,7.8,0.9,NW,0.0,Gucheng
23168,2015,10,22,7,23.0,23.0,2.0,35.0,500.0,23.0,8.7,1018.3,7.0,0.2,NNE,0.6,Gucheng
23169,2015,10,22,8,19.0,19.0,2.0,32.0,600.0,29.0,8.8,1018.7,7.1,0.5,NW,0.8,Gucheng
23170,2015,10,22,9,17.0,17.0,2.0,32.0,500.0,33.0,8.8,1019.0,7.1,0.3,WSW,0.4,Gucheng
23171,2015,10,22,10,17.0,17.0,2.0,33.0,500.0,34.0,9.1,1018.9,7.4,0.1,SSW,0.5,Gucheng
23172,2015,10,22,11,21.0,21.0,2.0,33.0,500.0,33.0,9.5,1018.4,6.9,0.0,N,0.6,Gucheng
23173,2015,10,22,12,17.0,17.0,2.0,31.0,500.0,35.0,9.8,1017.9,6.9,0.0,W,0.7,Gucheng
23174,2015,10,22,13,18.0,18.0,2.0,29.0,500.0,38.0,10.4,1016.9,6.9,0.0,WSW,0.9,Gucheng
23175,2015,10,22,14,15.0,15.0,2.0,24.0,500.0,43.0,10.9,1015.8,4.8,0.0,NW,0.7,Gucheng
23176,2015,10,22,15,18.0,18.0,2.0,23.0,400.0,45.0,11.3,1015.5,6.4,0.0,NW,0.2,Gucheng
23177,2015,10,22,16,18.0,27.0,2.0,29.0,500.0,40.0,11.2,1015.2,6.5,0.0,W,0.6,Gucheng
23178,2015,10,22,17,22.0,33.0,2.0,34.0,500.0,33.0,11.1,1014.8,7.2,0.0,W,0.5,Gucheng
23179,2015,10,22,18,26.0,43.0,2.0,47.0,600.0,18.0,10.6,1014.6,6.9,0.0,SE,0.1,Gucheng
23180,2015,10,22,19,47.0,88.0,2.0,62.0,800.0,2.0,10.5,1014.7,7.7,0.0,NE,0.0,Gucheng
23181,2015,10,22,20,53.0,77.0,2.0,57.0,700.0,2.0,10.3,1014.7,7.2,0.0,W,0.7,Gucheng
23182,2015,10,22,21,46.0,71.0,2.0,54.0,700.0,2.0,10.4,1014.6,7.5,0.0,W,0.8,Gucheng
23183,2015,10,22,22,39.0,63.0,2.0,53.0,700.0,2.0,10.4,1014.5,7.6,0.0,WSW,0.7,Gucheng
23184,2015,10,22,23,47.0,73.0,2.0,56.0,800.0,2.0,9.9,1014.1,7.7,0.0,NE,0.0,Gucheng
23185,2015,10,23,0,50.0,73.0,2.0,55.0,900.0,2.0,9.8,1013.5,7.9,0.0,NW,0.0,Gucheng
23186,2015,10,23,1,54.0,72.0,2.0,46.0,800.0,2.0,10.0,1013.2,8.3,0.0,NW,0.0,Gucheng
23187,2015,10,23,2,55.0,87.0,3.0,40.0,700.0,2.0,10.0,1013.0,8.3,0.0,SE,0.0,Gucheng
23188,2015,10,23,3,48.0,57.0,2.0,43.0,600.0,2.0,10.0,1012.4,8.6,0.0,SE,0.0,Gucheng
23189,2015,10,23,4,38.0,44.0,2.0,38.0,500.0,8.0,10.0,1011.8,8.4,0.0,SE,0.1,Gucheng
23190,2015,10,23,5,35.0,45.0,2.0,38.0,800.0,2.0,10.0,1011.6,8.6,0.0,NW,0.2,Gucheng
23191,2015,10,23,6,34.0,40.0,2.0,32.0,800.0,2.0,9.7,1011.7,8.5,0.0,NE,0.0,Gucheng
23192,2015,10,23,7,38.0,49.0,2.0,30.0,900.0,2.0,9.8,1011.6,8.4,0.0,NW,0.0,Gucheng
23193,2015,10,23,8,50.0,81.0,2.0,36.0,1000.0,2.0,10.4,1012.0,9.0,0.0,NW,0.1,Gucheng
23194,2015,10,23,9,62.0,95.0,3.0,43.0,900.0,3.0,12.6,1012.2,9.4,0.0,S,0.8,Gucheng
23195,2015,10,23,10,57.0,66.0,4.0,43.0,700.0,16.0,14.1,1011.8,8.9,0.0,SW,0.6,Gucheng
23196,2015,10,23,11,52.0,75.0,2.0,36.0,600.0,45.0,15.4,1011.1,9.1,0.0,SSW,0.9,Gucheng
23197,2015,10,23,12,71.0,92.0,2.0,50.0,700.0,89.0,17.2,1010.3,9.4,0.0,S,1.0,Gucheng
23198,2015,10,23,13,85.0,85.0,3.0,49.0,800.0,145.0,18.3,1009.1,10.1,0.0,WSW,1.2,Gucheng
23199,2015,10,23,14,41.0,41.0,2.0,36.0,600.0,70.0,19.0,1008.2,9.5,0.0,S,1.8,Gucheng
23200,2015,10,23,15,41.0,56.0,2.0,26.0,600.0,73.0,19.3,1007.8,10.0,0.0,SSW,1.7,Gucheng
23201,2015,10,23,16,44.0,65.0,2.0,30.0,800.0,69.0,18.7,1007.8,10.0,0.0,SW,1.6,Gucheng
23202,2015,10,23,17,49.0,82.0,2.0,41.0,700.0,57.0,17.0,1008.0,10.1,0.0,SW,1.5,Gucheng
23203,2015,10,23,18,62.0,117.0,2.0,71.0,900.0,23.0,15.5,1008.4,10.5,0.0,WSW,0.9,Gucheng
23204,2015,10,23,19,69.0,113.0,2.0,81.0,900.0,9.0,14.7,1009.0,10.5,0.0,WSW,1.0,Gucheng
23205,2015,10,23,20,77.0,119.0,2.0,78.0,1000.0,6.0,14.1,1009.5,10.7,0.0,WNW,0.6,Gucheng
23206,2015,10,23,21,96.0,139.0,2.0,77.0,1200.0,2.0,12.5,1010.0,10.6,0.0,NW,0.2,Gucheng
23207,2015,10,23,22,106.0,178.0,2.0,72.0,1300.0,2.0,11.3,1010.5,10.0,0.0,NW,0.2,Gucheng
23208,2015,10,23,23,121.0,249.0,2.0,67.0,1700.0,2.0,10.6,1011.0,9.5,0.0,NW,0.2,Gucheng
23209,2015,10,24,0,88.0,142.0,2.0,55.0,1300.0,2.0,10.2,1010.9,9.3,0.0,NW,0.2,Gucheng
23210,2015,10,24,1,93.0,133.0,2.0,51.0,1500.0,2.0,9.8,1011.3,8.9,0.0,NW,0.1,Gucheng
23211,2015,10,24,2,85.0,112.0,2.0,42.0,1700.0,2.0,9.6,1011.5,8.7,0.0,NW,0.0,Gucheng
23212,2015,10,24,3,78.0,100.0,2.0,43.0,1700.0,2.0,9.3,1011.9,8.4,0.0,NW,0.0,Gucheng
23213,2015,10,24,4,74.0,90.0,2.0,48.0,1600.0,2.0,8.9,1012.2,8.0,0.0,NW,0.4,Gucheng
23214,2015,10,24,5,78.0,85.0,2.0,47.0,1600.0,2.0,8.7,1012.6,7.9,0.0,SE,0.0,Gucheng
23215,2015,10,24,6,108.0,108.0,2.0,36.0,1700.0,2.0,8.4,1013.4,7.6,0.0,NE,0.2,Gucheng
23216,2015,10,24,7,56.0,57.0,2.0,34.0,1300.0,2.0,8.5,1014.7,7.7,0.0,NE,0.4,Gucheng
23217,2015,10,24,8,64.0,93.0,2.0,60.0,1300.0,2.0,11.4,1016.7,9.6,0.0,NE,0.9,Gucheng
23218,2015,10,24,9,72.0,72.0,2.0,65.0,1000.0,4.0,15.4,1017.8,10.6,0.0,NE,0.6,Gucheng
23219,2015,10,24,10,79.0,80.0,3.0,52.0,900.0,14.0,17.6,1018.8,9.5,0.0,ESE,1.0,Gucheng
23220,2015,10,24,11,68.0,68.0,6.0,53.0,900.0,27.0,18.9,1019.3,7.0,0.0,SW,1.2,Gucheng
23221,2015,10,24,12,38.0,39.0,10.0,33.0,1000.0,54.0,19.2,1019.0,2.9,0.0,S,1.6,Gucheng
23222,2015,10,24,13,40.0,49.0,11.0,34.0,1000.0,62.0,19.8,1018.7,3.9,0.0,SSW,1.5,Gucheng
23223,2015,10,24,14,45.0,66.0,13.0,39.0,1300.0,66.0,19.6,1018.3,4.5,0.0,SW,1.5,Gucheng
23224,2015,10,24,15,50.0,67.0,11.0,35.0,1100.0,72.0,17.8,1018.0,4.0,0.0,S,2.0,Gucheng
23225,2015,10,24,16,58.0,114.0,10.0,48.0,1100.0,59.0,17.3,1018.3,4.9,0.0,SSW,1.2,Gucheng
23226,2015,10,24,17,62.0,119.0,8.0,68.0,1100.0,37.0,16.3,1018.7,5.6,0.0,WSW,1.0,Gucheng
23227,2015,10,24,18,68.0,134.0,6.0,82.0,1200.0,22.0,15.3,1019.1,6.0,0.0,SW,1.2,Gucheng
23228,2015,10,24,19,51.0,110.0,7.0,74.0,900.0,16.0,14.8,1020.0,4.5,0.0,SW,1.3,Gucheng
23229,2015,10,24,20,50.0,122.0,6.0,76.0,800.0,6.0,13.6,1020.3,4.5,0.0,SW,0.7,Gucheng
23230,2015,10,24,21,47.0,146.0,6.0,81.0,800.0,2.0,12.9,1020.7,4.8,0.0,SW,0.9,Gucheng
23231,2015,10,24,22,51.0,142.0,6.0,79.0,800.0,2.0,12.4,1021.0,5.3,0.0,WSW,0.8,Gucheng
23232,2015,10,24,23,41.0,117.0,4.0,78.0,700.0,2.0,12.0,1021.6,5.6,0.0,SW,0.7,Gucheng
23233,2015,10,25,0,45.0,116.0,3.0,75.0,800.0,2.0,11.0,1021.7,5.7,0.0,W,0.7,Gucheng
23234,2015,10,25,1,44.0,120.0,2.0,63.0,700.0,2.0,10.1,1021.8,6.2,0.0,W,0.0,Gucheng
23235,2015,10,25,2,42.0,92.0,4.0,60.0,600.0,2.0,10.2,1021.8,6.9,0.0,NE,0.1,Gucheng
23236,2015,10,25,3,37.0,87.0,3.0,71.0,600.0,2.0,10.6,1021.7,7.8,0.0,SW,0.0,Gucheng
23237,2015,10,25,4,38.0,76.0,3.0,73.0,500.0,8.0,10.8,1021.5,7.8,0.0,SW,0.0,Gucheng
23238,2015,10,25,5,67.0,173.0,5.0,74.0,800.0,2.0,10.9,1021.7,8.1,0.0,NW,0.1,Gucheng
23239,2015,10,25,6,46.0,108.0,5.0,70.0,1000.0,2.0,10.9,1021.8,6.2,0.0,N,0.6,Gucheng
23240,2015,10,25,7,29.0,54.0,6.0,66.0,900.0,2.0,11.1,1021.9,4.1,0.0,SE,0.9,Gucheng
23241,2015,10,25,8,31.0,76.0,9.0,61.0,800.0,2.0,11.5,1022.4,2.8,0.0,SSE,0.9,Gucheng
23242,2015,10,25,9,30.0,72.0,10.0,53.0,600.0,7.0,12.0,1022.4,0.4,0.0,SSE,1.1,Gucheng
23243,2015,10,25,10,36.0,81.0,11.0,53.0,600.0,8.0,12.5,1021.9,0.2,0.0,SSE,1.2,Gucheng
23244,2015,10,25,11,32.0,59.0,13.0,44.0,700.0,19.0,13.2,1021.1,-2.7,0.0,S,1.3,Gucheng
23245,2015,10,25,12,40.0,81.0,13.0,45.0,700.0,22.0,13.9,1020.3,-1.3,0.0,S,1.3,Gucheng
23246,2015,10,25,13,38.0,64.0,13.0,40.0,800.0,31.0,13.7,1019.0,-1.9,0.0,SSE,2.0,Gucheng
23247,2015,10,25,14,33.0,57.0,11.0,32.0,600.0,38.0,14.2,1017.9,-0.3,0.0,S,1.2,Gucheng
23248,2015,10,25,15,25.0,53.0,8.0,28.0,500.0,44.0,14.3,1017.2,-1.0,0.0,S,1.4,Gucheng
23249,2015,10,25,16,30.0,61.0,7.0,39.0,500.0,34.0,14.0,1016.6,-0.1,0.0,SSE,1.2,Gucheng
23250,2015,10,25,17,30.0,94.0,6.0,52.0,500.0,21.0,13.5,1016.3,-1.3,0.0,SSE,1.5,Gucheng
23251,2015,10,25,18,37.0,102.0,7.0,68.0,700.0,4.0,13.0,1016.6,0.4,0.0,S,0.9,Gucheng
23252,2015,10,25,19,47.0,133.0,8.0,71.0,1000.0,2.0,13.0,1017.0,1.3,0.0,SSW,1.3,Gucheng
23253,2015,10,25,20,52.0,132.0,4.0,68.0,1300.0,2.0,11.1,1017.0,6.4,0.2,WSW,1.1,Gucheng
23254,2015,10,25,21,56.0,96.0,3.0,63.0,1400.0,2.0,10.9,1016.7,8.8,0.6,WSW,1.1,Gucheng
23255,2015,10,25,22,45.0,50.0,2.0,52.0,1000.0,3.0,10.6,1016.6,9.0,0.6,SSW,1.3,Gucheng
23256,2015,10,25,23,38.0,38.0,2.0,39.0,800.0,21.0,9.7,1016.3,7.8,0.6,SW,1.5,Gucheng
23257,2015,10,26,0,32.0,32.0,2.0,30.0,700.0,38.0,9.2,1015.5,7.1,0.6,SSW,1.4,Gucheng
